SBE26plus n° 1344

Date et heure du sbe26plus à la dernière extraction des données :  01/06/2021 07:52:53
Date et heure du pc à la dernière extraction des données :  01/06/2021 07:52:48
SBE26plus est en avance de 5s par rapport au PC

Commentaire : intercomparaison capteurs penfeld
Date Heure	Pression en hectopascal	Température en °C
09/05/2021 01:50:00	978.8	12.616
09/05/2021 02:00:00	979.2	12.616
09/05/2021 02:10:00	979.6	12.615
09/05/2021 02:20:00	979.6	12.615
09/05/2021 02:30:00	979.5	12.615
09/05/2021 02:40:00	979.2	12.614
09/05/2021 02:50:00	978.4	12.613
09/05/2021 03:00:00	977.6	12.611
09/05/2021 03:10:00	976.5	12.609
09/05/2021 03:20:00	975.3	12.608
09/05/2021 03:30:00	973.8	12.604
09/05/2021 03:40:00	971.4	12.597
09/05/2021 03:50:00	969.5	12.590
09/05/2021 04:00:00	966.7	12.582
09/05/2021 04:10:00	964.5	12.576
09/05/2021 04:20:00	962.3	12.575
09/05/2021 04:30:00	960.9	12.582
09/05/2021 04:40:00	959.5	12.589
09/05/2021 04:50:00	958.0	12.592
09/05/2021 05:00:00	955.1	12.582
09/05/2021 05:10:00	951.6	12.568
09/05/2021 05:20:00	948.7	12.558
09/05/2021 05:30:00	945.5	12.550
09/05/2021 05:40:00	943.2	12.546
09/05/2021 05:50:00	940.0	12.535
09/05/2021 06:00:00	938.1	12.538
09/05/2021 06:10:00	936.0	12.537
09/05/2021 06:20:00	933.8	12.534
09/05/2021 06:30:00	931.3	12.529
09/05/2021 06:40:00	929.3	12.526
09/05/2021 06:50:00	927.2	12.524
09/05/2021 07:00:00	925.4	12.517
09/05/2021 07:10:00	923.0	12.507
09/05/2021 07:20:00	918.9	12.464
09/05/2021 07:30:00	911.8	12.395
09/05/2021 07:40:00	906.2	12.350
09/05/2021 07:50:00	903.4	12.341
09/05/2021 08:00:00	902.3	12.334
09/05/2021 08:10:00	900.4	12.321
09/05/2021 08:20:00	899.3	12.323
09/05/2021 08:30:00	899.3	12.321
09/05/2021 08:40:00	899.0	12.322
09/05/2021 08:50:00	899.0	12.319
09/05/2021 09:00:00	898.6	12.314
09/05/2021 09:10:00	899.4	12.317
09/05/2021 09:20:00	899.9	12.317
09/05/2021 09:30:00	901.2	12.317
09/05/2021 09:40:00	902.4	12.319
09/05/2021 09:50:00	903.5	12.316
09/05/2021 10:00:00	904.4	12.309
09/05/2021 10:10:00	907.0	12.332
09/05/2021 10:20:00	921.2	12.501
09/05/2021 10:30:00	929.8	12.572
09/05/2021 10:40:00	936.1	12.606
09/05/2021 10:50:00	939.5	12.621
09/05/2021 11:00:00	943.4	12.637
09/05/2021 11:10:00	946.3	12.646
09/05/2021 11:20:00	948.9	12.650
09/05/2021 11:30:00	951.8	12.657
09/05/2021 11:40:00	953.9	12.658
09/05/2021 11:50:00	956.1	12.659
09/05/2021 12:00:00	958.1	12.660
09/05/2021 12:10:00	960.7	12.666
09/05/2021 12:20:00	963.1	12.670
09/05/2021 12:30:00	965.1	12.671
09/05/2021 12:40:00	966.7	12.671
09/05/2021 12:50:00	968.1	12.664
09/05/2021 13:00:00	968.9	12.657
09/05/2021 13:10:00	969.7	12.651
09/05/2021 13:20:00	970.9	12.647
09/05/2021 13:30:00	971.9	12.646
09/05/2021 13:40:00	973.3	12.649
09/05/2021 13:50:00	974.1	12.651
09/05/2021 14:00:00	975.6	12.655
09/05/2021 14:10:00	976.0	12.655
09/05/2021 14:20:00	976.6	12.656
09/05/2021 14:30:00	976.9	12.657
09/05/2021 14:40:00	977.3	12.658
09/05/2021 14:50:00	977.4	12.660
09/05/2021 15:00:00	977.0	12.658
09/05/2021 15:10:00	975.9	12.656
09/05/2021 15:20:00	975.3	12.655
09/05/2021 15:30:00	974.1	12.654
09/05/2021 15:40:00	973.1	12.653
09/05/2021 15:50:00	971.5	12.652
09/05/2021 16:00:00	969.8	12.649
09/05/2021 16:10:00	967.5	12.646
09/05/2021 16:20:00	965.9	12.643
09/05/2021 16:30:00	962.8	12.634
09/05/2021 16:40:00	960.2	12.627
09/05/2021 16:50:00	957.4	12.621
09/05/2021 17:00:00	955.4	12.619
09/05/2021 17:10:00	952.0	12.606
09/05/2021 17:20:00	949.7	12.603
09/05/2021 17:30:00	948.0	12.613
09/05/2021 17:40:00	946.5	12.615
09/05/2021 17:50:00	943.2	12.602
09/05/2021 18:00:00	940.0	12.588
09/05/2021 18:10:00	937.0	12.582
09/05/2021 18:20:00	934.6	12.578
09/05/2021 18:30:00	932.7	12.577
09/05/2021 18:40:00	930.6	12.575
09/05/2021 18:50:00	928.5	12.571
09/05/2021 19:00:00	926.8	12.571
09/05/2021 19:10:00	925.3	12.573
09/05/2021 19:20:00	923.5	12.573
09/05/2021 19:30:00	922.2	12.572
09/05/2021 19:40:00	920.6	12.570
09/05/2021 19:50:00	918.8	12.561
09/05/2021 20:00:00	911.9	12.481
09/05/2021 20:10:00	903.8	12.405
09/05/2021 20:20:00	900.2	12.380
09/05/2021 20:30:00	900.2	12.390
09/05/2021 20:40:00	900.0	12.395
09/05/2021 20:50:00	899.4	12.396
09/05/2021 21:00:00	898.2	12.381
09/05/2021 21:10:00	897.1	12.366
09/05/2021 21:20:00	896.4	12.356
09/05/2021 21:30:00	896.7	12.351
09/05/2021 21:40:00	896.7	12.345
09/05/2021 21:50:00	897.9	12.345
09/05/2021 22:00:00	898.8	12.347
09/05/2021 22:10:00	900.6	12.346
09/05/2021 22:20:00	902.8	12.363
09/05/2021 22:30:00	908.8	12.424
09/05/2021 22:40:00	922.2	12.575
09/05/2021 22:50:00	932.7	12.666
09/05/2021 23:00:00	938.7	12.699
09/05/2021 23:10:00	942.7	12.716
09/05/2021 23:20:00	944.2	12.699
09/05/2021 23:30:00	944.8	12.685
09/05/2021 23:40:00	947.5	12.694
09/05/2021 23:50:00	950.5	12.702
10/05/2021 00:00:00	953.2	12.711
10/05/2021 00:10:00	956.3	12.720
10/05/2021 00:20:00	958.9	12.726
10/05/2021 00:30:00	961.5	12.730
10/05/2021 00:40:00	963.8	12.729
10/05/2021 00:50:00	966.8	12.743
10/05/2021 01:00:00	969.8	12.756
10/05/2021 01:10:00	972.6	12.764
10/05/2021 01:20:00	974.9	12.768
10/05/2021 01:30:00	976.7	12.769
10/05/2021 01:40:00	978.2	12.767
10/05/2021 01:50:00	979.5	12.766
10/05/2021 02:00:00	980.4	12.763
10/05/2021 02:10:00	981.2	12.758
10/05/2021 02:20:00	981.2	12.752
10/05/2021 02:30:00	981.2	12.746
10/05/2021 02:40:00	980.9	12.741
10/05/2021 02:50:00	980.8	12.737
10/05/2021 03:00:00	980.5	12.734
10/05/2021 03:10:00	980.1	12.732
10/05/2021 03:20:00	979.3	12.729
10/05/2021 03:30:00	978.3	12.728
10/05/2021 03:40:00	977.4	12.729
10/05/2021 03:50:00	976.4	12.730
10/05/2021 04:00:00	975.0	12.729
10/05/2021 04:10:00	973.6	12.729
10/05/2021 04:20:00	971.8	12.726
10/05/2021 04:30:00	969.9	12.724
10/05/2021 04:40:00	967.3	12.720
10/05/2021 04:50:00	965.3	12.719
10/05/2021 05:00:00	963.8	12.729
10/05/2021 05:10:00	962.7	12.737
10/05/2021 05:20:00	959.9	12.730
10/05/2021 05:30:00	957.4	12.726
10/05/2021 05:40:00	952.9	12.695
10/05/2021 05:50:00	947.5	12.668
10/05/2021 06:00:00	944.2	12.658
10/05/2021 06:10:00	941.4	12.657
10/05/2021 06:20:00	939.6	12.665
10/05/2021 06:30:00	937.4	12.664
10/05/2021 06:40:00	935.4	12.664
10/05/2021 06:50:00	933.3	12.666
10/05/2021 07:00:00	931.3	12.667
10/05/2021 07:10:00	929.6	12.668
10/05/2021 07:20:00	927.5	12.667
10/05/2021 07:30:00	925.7	12.661
10/05/2021 07:40:00	920.9	12.624
10/05/2021 07:50:00	916.8	12.597
10/05/2021 08:00:00	911.0	12.538
10/05/2021 08:10:00	904.5	12.482
10/05/2021 08:20:00	902.0	12.479
10/05/2021 08:30:00	898.3	12.437
10/05/2021 08:40:00	894.8	12.415
10/05/2021 08:50:00	893.4	12.412
10/05/2021 09:00:00	893.8	12.419
10/05/2021 09:10:00	893.0	12.410
10/05/2021 09:20:00	892.3	12.398
10/05/2021 09:30:00	891.9	12.395
10/05/2021 09:40:00	892.1	12.393
10/05/2021 09:50:00	892.2	12.391
10/05/2021 10:00:00	893.2	12.392
10/05/2021 10:10:00	894.7	12.395
10/05/2021 10:20:00	896.0	12.399
10/05/2021 10:30:00	899.2	12.425
10/05/2021 10:40:00	904.6	12.476
10/05/2021 10:50:00	913.7	12.564
10/05/2021 11:00:00	920.8	12.629
10/05/2021 11:10:00	927.5	12.675
10/05/2021 11:20:00	933.1	12.712
10/05/2021 11:30:00	937.6	12.732
10/05/2021 11:40:00	940.7	12.739
10/05/2021 11:50:00	943.8	12.748
10/05/2021 12:00:00	946.5	12.750
10/05/2021 12:10:00	949.3	12.756
10/05/2021 12:20:00	951.6	12.758
10/05/2021 12:30:00	954.1	12.762
10/05/2021 12:40:00	956.8	12.768
10/05/2021 12:50:00	959.0	12.767
10/05/2021 13:00:00	961.4	12.771
10/05/2021 13:10:00	963.7	12.775
10/05/2021 13:20:00	965.7	12.777
10/05/2021 13:30:00	968.1	12.780
10/05/2021 13:40:00	969.8	12.782
10/05/2021 13:50:00	971.8	12.784
10/05/2021 14:00:00	973.1	12.785
10/05/2021 14:10:00	974.5	12.784
10/05/2021 14:20:00	975.7	12.784
10/05/2021 14:30:00	976.6	12.785
10/05/2021 14:40:00	977.7	12.785
10/05/2021 14:50:00	977.8	12.784
10/05/2021 15:00:00	978.3	12.782
10/05/2021 15:10:00	977.9	12.778
10/05/2021 15:20:00	977.8	12.776
10/05/2021 15:30:00	977.4	12.774
10/05/2021 15:40:00	976.7	12.773
10/05/2021 15:50:00	976.1	12.773
10/05/2021 16:00:00	975.2	12.775
10/05/2021 16:10:00	974.3	12.777
10/05/2021 16:20:00	973.0	12.778
10/05/2021 16:30:00	971.3	12.775
10/05/2021 16:40:00	969.3	12.771
10/05/2021 16:50:00	967.2	12.769
10/05/2021 17:00:00	965.4	12.771
10/05/2021 17:10:00	962.9	12.766
10/05/2021 17:20:00	959.3	12.748
10/05/2021 17:30:00	955.7	12.735
10/05/2021 17:40:00	953.2	12.730
10/05/2021 17:50:00	948.9	12.707
10/05/2021 18:00:00	944.9	12.687
10/05/2021 18:10:00	941.4	12.678
10/05/2021 18:20:00	939.2	12.684
10/05/2021 18:30:00	937.9	12.693
10/05/2021 18:40:00	935.3	12.688
10/05/2021 18:50:00	933.2	12.688
10/05/2021 19:00:00	931.1	12.691
10/05/2021 19:10:00	929.5	12.694
10/05/2021 19:20:00	927.8	12.697
10/05/2021 19:30:00	926.1	12.698
10/05/2021 19:40:00	924.2	12.698
10/05/2021 19:50:00	922.3	12.694
10/05/2021 20:00:00	920.2	12.687
10/05/2021 20:10:00	917.5	12.672
10/05/2021 20:20:00	912.9	12.627
10/05/2021 20:30:00	905.2	12.549
10/05/2021 20:40:00	898.6	12.492
10/05/2021 20:50:00	894.3	12.464
10/05/2021 21:00:00	892.9	12.459
10/05/2021 21:10:00	893.6	12.483
10/05/2021 21:20:00	893.5	12.484
10/05/2021 21:30:00	893.1	12.480
10/05/2021 21:40:00	891.7	12.465
10/05/2021 21:50:00	891.6	12.458
10/05/2021 22:00:00	891.6	12.455
10/05/2021 22:10:00	892.3	12.458
10/05/2021 22:20:00	893.6	12.470
10/05/2021 22:30:00	896.4	12.487
10/05/2021 22:40:00	905.8	12.636
10/05/2021 22:50:00	914.3	12.668
10/05/2021 23:00:00	916.0	12.664
10/05/2021 23:10:00	920.5	12.700
10/05/2021 23:20:00	927.6	12.786
10/05/2021 23:30:00	946.3	12.969
10/05/2021 23:40:00	954.5	13.003
10/05/2021 23:50:00	953.9	12.961
11/05/2021 00:00:00	952.7	12.925
11/05/2021 00:10:00	953.3	12.910
11/05/2021 00:20:00	954.7	12.904
11/05/2021 00:30:00	957.0	12.903
11/05/2021 00:40:00	958.9	12.905
11/05/2021 00:50:00	961.5	12.905
11/05/2021 01:00:00	963.4	12.906
11/05/2021 01:10:00	965.4	12.905
11/05/2021 01:20:00	967.6	12.905
11/05/2021 01:30:00	969.4	12.901
11/05/2021 01:40:00	971.2	12.900
11/05/2021 01:50:00	973.2	12.903
11/05/2021 02:00:00	975.1	12.903
11/05/2021 02:10:00	976.2	12.899
11/05/2021 02:20:00	977.5	12.898
11/05/2021 02:30:00	978.6	12.894
11/05/2021 02:40:00	979.0	12.890
11/05/2021 02:50:00	979.9	12.886
11/05/2021 03:00:00	979.8	12.881
11/05/2021 03:10:00	980.2	12.875
11/05/2021 03:20:00	979.4	12.869
11/05/2021 03:30:00	979.2	12.863
11/05/2021 03:40:00	978.1	12.855
11/05/2021 03:50:00	977.5	12.851
11/05/2021 04:00:00	976.6	12.848
11/05/2021 04:10:00	976.0	12.848
11/05/2021 04:20:00	974.7	12.851
11/05/2021 04:30:00	974.2	12.858
11/05/2021 04:40:00	972.5	12.857
11/05/2021 04:50:00	970.9	12.857
11/05/2021 05:00:00	969.1	12.861
11/05/2021 05:10:00	967.1	12.858
11/05/2021 05:20:00	964.4	12.853
11/05/2021 05:30:00	961.3	12.841
11/05/2021 05:40:00	958.5	12.844
11/05/2021 05:50:00	957.2	12.852
11/05/2021 06:00:00	952.2	12.819
11/05/2021 06:10:00	947.9	12.802
11/05/2021 06:20:00	944.8	12.796
11/05/2021 06:30:00	942.4	12.798
11/05/2021 06:40:00	940.6	12.808
11/05/2021 06:50:00	939.5	12.823
11/05/2021 07:00:00	937.3	12.818
11/05/2021 07:10:00	934.4	12.813
11/05/2021 07:20:00	932.2	12.812
11/05/2021 07:30:00	930.0	12.813
11/05/2021 07:40:00	928.4	12.816
11/05/2021 07:50:00	926.6	12.817
11/05/2021 08:00:00	924.7	12.816
11/05/2021 08:10:00	923.5	12.818
11/05/2021 08:20:00	921.8	12.813
11/05/2021 08:30:00	914.9	12.745
11/05/2021 08:40:00	909.1	12.690
11/05/2021 08:50:00	903.4	12.651
11/05/2021 09:00:00	901.1	12.638
11/05/2021 09:10:00	900.7	12.651
11/05/2021 09:20:00	900.2	12.651
11/05/2021 09:30:00	898.8	12.642
11/05/2021 09:40:00	897.6	12.634
11/05/2021 09:50:00	896.7	12.629
11/05/2021 10:00:00	896.1	12.618
11/05/2021 10:10:00	895.8	12.611
11/05/2021 10:20:00	895.6	12.607
11/05/2021 10:30:00	896.1	12.605
11/05/2021 10:40:00	896.2	12.592
11/05/2021 10:50:00	896.2	12.580
11/05/2021 11:00:00	899.2	12.608
11/05/2021 11:10:00	904.7	12.656
11/05/2021 11:20:00	912.9	12.742
11/05/2021 11:30:00	921.4	12.817
11/05/2021 11:40:00	927.5	12.852
11/05/2021 11:50:00	931.3	12.867
11/05/2021 12:00:00	934.6	12.876
11/05/2021 12:10:00	937.8	12.884
11/05/2021 12:20:00	940.4	12.889
11/05/2021 12:30:00	943.4	12.895
11/05/2021 12:40:00	945.1	12.890
11/05/2021 12:50:00	947.3	12.889
11/05/2021 13:00:00	949.1	12.888
11/05/2021 13:10:00	952.3	12.900
11/05/2021 13:20:00	954.2	12.901
11/05/2021 13:30:00	956.5	12.900
11/05/2021 13:40:00	958.3	12.901
11/05/2021 13:50:00	960.4	12.903
11/05/2021 14:00:00	961.8	12.901
11/05/2021 14:10:00	963.3	12.901
11/05/2021 14:20:00	964.6	12.899
11/05/2021 14:30:00	965.6	12.895
11/05/2021 14:40:00	966.2	12.892
11/05/2021 14:50:00	966.9	12.889
11/05/2021 15:00:00	967.2	12.884
11/05/2021 15:10:00	967.0	12.878
11/05/2021 15:20:00	966.7	12.875
11/05/2021 15:30:00	966.8	12.875
11/05/2021 15:40:00	966.3	12.873
11/05/2021 15:50:00	966.0	12.871
11/05/2021 16:00:00	965.2	12.870
11/05/2021 16:10:00	964.1	12.869
11/05/2021 16:20:00	962.8	12.867
11/05/2021 16:30:00	961.0	12.867
11/05/2021 16:40:00	959.3	12.866
11/05/2021 16:50:00	957.2	12.866
11/05/2021 17:00:00	954.9	12.866
11/05/2021 17:10:00	952.3	12.869
11/05/2021 17:20:00	949.1	12.865
11/05/2021 17:30:00	945.4	12.860
11/05/2021 17:40:00	941.7	12.858
11/05/2021 17:50:00	937.9	12.856
11/05/2021 18:00:00	934.5	12.856
11/05/2021 18:10:00	931.6	12.854
11/05/2021 18:20:00	928.9	12.851
11/05/2021 18:30:00	926.6	12.847
11/05/2021 18:40:00	924.2	12.845
11/05/2021 18:50:00	921.9	12.843
11/05/2021 19:00:00	919.6	12.843
11/05/2021 19:10:00	917.4	12.840
11/05/2021 19:20:00	915.0	12.836
11/05/2021 19:30:00	912.6	12.833
11/05/2021 19:40:00	910.2	12.828
11/05/2021 19:50:00	907.7	12.822
11/05/2021 20:00:00	905.7	12.818
11/05/2021 20:10:00	903.1	12.804
11/05/2021 20:20:00	900.0	12.789
11/05/2021 20:30:00	895.7	12.749
11/05/2021 20:40:00	891.3	12.718
11/05/2021 20:50:00	888.0	12.698
11/05/2021 21:00:00	884.4	12.663
11/05/2021 21:10:00	880.1	12.628
11/05/2021 21:20:00	877.8	12.610
11/05/2021 21:30:00	876.8	12.606
11/05/2021 21:40:00	876.5	12.610
11/05/2021 21:50:00	876.3	12.612
11/05/2021 22:00:00	875.2	12.602
11/05/2021 22:10:00	874.8	12.600
11/05/2021 22:20:00	874.8	12.598
11/05/2021 22:30:00	875.1	12.596
11/05/2021 22:40:00	875.8	12.596
11/05/2021 22:50:00	876.5	12.594
11/05/2021 23:00:00	877.5	12.590
11/05/2021 23:10:00	878.7	12.589
11/05/2021 23:20:00	880.0	12.582
11/05/2021 23:30:00	884.7	12.637
11/05/2021 23:40:00	893.9	12.731
11/05/2021 23:50:00	904.0	12.832
12/05/2021 00:00:00	919.2	12.988
12/05/2021 00:10:00	928.7	13.055
12/05/2021 00:20:00	931.9	13.045
12/05/2021 00:30:00	927.4	12.960
12/05/2021 00:40:00	927.9	12.946
12/05/2021 00:50:00	930.0	12.945
12/05/2021 01:00:00	932.3	12.947
12/05/2021 01:10:00	934.7	12.949
12/05/2021 01:20:00	936.9	12.947
12/05/2021 01:30:00	939.0	12.945
12/05/2021 01:40:00	940.8	12.940
12/05/2021 01:50:00	942.7	12.935
12/05/2021 02:00:00	944.4	12.933
12/05/2021 02:10:00	946.1	12.928
12/05/2021 02:20:00	947.5	12.922
12/05/2021 02:30:00	948.8	12.914
12/05/2021 02:40:00	949.7	12.907
12/05/2021 02:50:00	950.7	12.901
12/05/2021 03:00:00	952.0	12.899
12/05/2021 03:10:00	952.9	12.898
12/05/2021 03:20:00	953.7	12.893
12/05/2021 03:30:00	953.8	12.886
12/05/2021 03:40:00	953.9	12.879
12/05/2021 03:50:00	953.8	12.874
12/05/2021 04:00:00	953.7	12.870
12/05/2021 04:10:00	953.2	12.868
12/05/2021 04:20:00	952.9	12.867
12/05/2021 04:30:00	952.1	12.862
12/05/2021 04:40:00	950.8	12.858
12/05/2021 04:50:00	949.8	12.857
12/05/2021 05:00:00	948.6	12.859
12/05/2021 05:10:00	947.4	12.862
12/05/2021 05:20:00	945.9	12.865
12/05/2021 05:30:00	944.5	12.868
12/05/2021 05:40:00	942.8	12.871
12/05/2021 05:50:00	941.3	12.873
12/05/2021 06:00:00	939.5	12.876
12/05/2021 06:10:00	937.6	12.879
12/05/2021 06:20:00	935.3	12.877
12/05/2021 06:30:00	932.9	12.875
12/05/2021 06:40:00	930.4	12.873
12/05/2021 06:50:00	927.6	12.865
12/05/2021 07:00:00	924.5	12.856
12/05/2021 07:10:00	921.9	12.854
12/05/2021 07:20:00	920.3	12.863
12/05/2021 07:30:00	918.2	12.862
12/05/2021 07:40:00	915.9	12.862
12/05/2021 07:50:00	913.7	12.861
12/05/2021 08:00:00	911.5	12.860
12/05/2021 08:10:00	909.4	12.858
12/05/2021 08:20:00	907.4	12.858
12/05/2021 08:30:00	905.9	12.859
12/05/2021 08:40:00	904.3	12.859
12/05/2021 08:50:00	902.0	12.847
12/05/2021 09:00:00	898.0	12.810
12/05/2021 09:10:00	893.3	12.772
12/05/2021 09:20:00	889.1	12.739
12/05/2021 09:30:00	885.6	12.712
12/05/2021 09:40:00	884.8	12.712
12/05/2021 09:50:00	884.4	12.717
12/05/2021 10:00:00	883.6	12.718
12/05/2021 10:10:00	882.7	12.711
12/05/2021 10:20:00	881.6	12.700
12/05/2021 10:30:00	880.7	12.689
12/05/2021 10:40:00	880.5	12.683
12/05/2021 10:50:00	880.6	12.678
12/05/2021 11:00:00	880.9	12.668
12/05/2021 11:10:00	881.0	12.662
12/05/2021 11:20:00	881.5	12.647
12/05/2021 11:30:00	882.8	12.654
12/05/2021 11:40:00	886.1	12.679
12/05/2021 11:50:00	892.0	12.741
12/05/2021 12:00:00	901.2	12.824
12/05/2021 12:10:00	906.1	12.850
12/05/2021 12:20:00	909.9	12.865
12/05/2021 12:30:00	912.9	12.870
12/05/2021 12:40:00	915.0	12.865
12/05/2021 12:50:00	917.2	12.863
12/05/2021 13:00:00	919.3	12.861
12/05/2021 13:10:00	921.5	12.858
12/05/2021 13:20:00	923.6	12.857
12/05/2021 13:30:00	926.1	12.855
12/05/2021 13:40:00	928.1	12.853
12/05/2021 13:50:00	930.2	12.851
12/05/2021 14:00:00	932.3	12.850
12/05/2021 14:10:00	934.4	12.848
12/05/2021 14:20:00	936.5	12.847
12/05/2021 14:30:00	938.4	12.844
12/05/2021 14:40:00	939.9	12.841
12/05/2021 14:50:00	941.2	12.835
12/05/2021 15:00:00	942.2	12.829
12/05/2021 15:10:00	943.3	12.824
12/05/2021 15:20:00	944.3	12.821
12/05/2021 15:30:00	945.0	12.820
12/05/2021 15:40:00	945.6	12.816
12/05/2021 15:50:00	946.1	12.816
12/05/2021 16:00:00	946.5	12.817
12/05/2021 16:10:00	946.7	12.817
12/05/2021 16:20:00	946.6	12.817
12/05/2021 16:30:00	946.5	12.817
12/05/2021 16:40:00	946.0	12.817
12/05/2021 16:50:00	945.4	12.816
12/05/2021 17:00:00	944.5	12.817
12/05/2021 17:10:00	943.3	12.816
12/05/2021 17:20:00	941.9	12.813
12/05/2021 17:30:00	940.3	12.811
12/05/2021 17:40:00	938.3	12.808
12/05/2021 17:50:00	936.4	12.806
12/05/2021 18:00:00	934.5	12.808
12/05/2021 18:10:00	932.7	12.807
12/05/2021 18:20:00	930.4	12.806
12/05/2021 18:30:00	928.1	12.802
12/05/2021 18:40:00	924.5	12.788
12/05/2021 18:50:00	921.6	12.783
12/05/2021 19:00:00	919.4	12.788
12/05/2021 19:10:00	917.9	12.798
12/05/2021 19:20:00	916.6	12.811
12/05/2021 19:30:00	914.3	12.807
12/05/2021 19:40:00	911.8	12.805
12/05/2021 19:50:00	909.6	12.806
12/05/2021 20:00:00	907.3	12.806
12/05/2021 20:10:00	905.2	12.805
12/05/2021 20:20:00	902.9	12.798
12/05/2021 20:30:00	900.8	12.800
12/05/2021 20:40:00	899.3	12.802
12/05/2021 20:50:00	897.3	12.799
12/05/2021 21:00:00	895.3	12.795
12/05/2021 21:10:00	893.7	12.793
12/05/2021 21:20:00	891.4	12.778
12/05/2021 21:30:00	885.8	12.724
12/05/2021 21:40:00	881.1	12.684
12/05/2021 21:50:00	877.2	12.649
12/05/2021 22:00:00	874.3	12.631
12/05/2021 22:10:00	873.7	12.632
12/05/2021 22:20:00	873.2	12.633
12/05/2021 22:30:00	872.1	12.619
12/05/2021 22:40:00	869.9	12.599
12/05/2021 22:50:00	870.8	12.613
12/05/2021 23:00:00	871.2	12.615
12/05/2021 23:10:00	872.0	12.622
12/05/2021 23:20:00	873.6	12.629
12/05/2021 23:30:00	875.0	12.637
12/05/2021 23:40:00	877.7	12.656
12/05/2021 23:50:00	879.6	12.660
13/05/2021 00:00:00	881.7	12.667
13/05/2021 00:10:00	884.2	12.676
13/05/2021 00:20:00	887.4	12.694
13/05/2021 00:30:00	891.0	12.717
13/05/2021 00:40:00	898.7	12.789
13/05/2021 00:50:00	904.1	12.818
13/05/2021 01:00:00	908.0	12.834
13/05/2021 01:10:00	911.1	12.841
13/05/2021 01:20:00	913.8	12.843
13/05/2021 01:30:00	916.5	12.845
13/05/2021 01:40:00	918.9	12.847
13/05/2021 01:50:00	921.4	12.846
13/05/2021 02:00:00	923.2	12.843
13/05/2021 02:10:00	925.4	12.840
13/05/2021 02:20:00	927.4	12.839
13/05/2021 02:30:00	929.4	12.838
13/05/2021 02:40:00	931.4	12.838
13/05/2021 02:50:00	933.3	12.838
13/05/2021 03:00:00	935.1	12.837
13/05/2021 03:10:00	936.4	12.830
13/05/2021 03:20:00	936.8	12.817
13/05/2021 03:30:00	937.4	12.810
13/05/2021 03:40:00	938.2	12.807
13/05/2021 03:50:00	938.9	12.804
13/05/2021 04:00:00	939.5	12.802
13/05/2021 04:10:00	940.0	12.801
13/05/2021 04:20:00	940.3	12.800
13/05/2021 04:30:00	940.4	12.799
13/05/2021 04:40:00	940.3	12.798
13/05/2021 04:50:00	940.0	12.797
13/05/2021 05:00:00	939.5	12.797
13/05/2021 05:10:00	938.8	12.797
13/05/2021 05:20:00	937.9	12.796
13/05/2021 05:30:00	936.8	12.796
13/05/2021 05:40:00	935.3	12.794
13/05/2021 05:50:00	933.6	12.793
13/05/2021 06:00:00	931.8	12.792
13/05/2021 06:10:00	930.0	12.792
13/05/2021 06:20:00	928.0	12.792
13/05/2021 06:30:00	926.7	12.800
13/05/2021 06:40:00	924.8	12.801
13/05/2021 06:50:00	923.1	12.807
13/05/2021 07:00:00	921.0	12.805
13/05/2021 07:10:00	918.6	12.802
13/05/2021 07:20:00	916.3	12.803
13/05/2021 07:30:00	914.1	12.802
13/05/2021 07:40:00	911.5	12.799
13/05/2021 07:50:00	909.1	12.798
13/05/2021 08:00:00	906.8	12.796
13/05/2021 08:10:00	904.5	12.797
13/05/2021 08:20:00	902.4	12.793
13/05/2021 08:30:00	900.0	12.790
13/05/2021 08:40:00	898.0	12.789
13/05/2021 08:50:00	896.0	12.785
13/05/2021 09:00:00	893.8	12.779
13/05/2021 09:10:00	891.7	12.771
13/05/2021 09:20:00	888.5	12.748
13/05/2021 09:30:00	884.9	12.720
13/05/2021 09:40:00	881.5	12.696
13/05/2021 09:50:00	878.6	12.677
13/05/2021 10:00:00	876.6	12.663
13/05/2021 10:10:00	874.8	12.656
13/05/2021 10:20:00	874.3	12.656
13/05/2021 10:30:00	873.0	12.639
13/05/2021 10:40:00	870.9	12.619
13/05/2021 10:50:00	870.2	12.613
13/05/2021 11:00:00	870.1	12.614
13/05/2021 11:10:00	870.9	12.618
13/05/2021 11:20:00	871.4	12.619
13/05/2021 11:30:00	872.4	12.617
13/05/2021 11:40:00	873.3	12.620
13/05/2021 11:50:00	874.9	12.621
13/05/2021 12:00:00	876.1	12.618
13/05/2021 12:10:00	877.3	12.616
13/05/2021 12:20:00	883.8	12.696
13/05/2021 12:30:00	893.2	12.783
13/05/2021 12:40:00	900.2	12.835
13/05/2021 12:50:00	904.6	12.858
13/05/2021 13:00:00	908.2	12.868
13/05/2021 13:10:00	911.4	12.878
13/05/2021 13:20:00	914.3	12.883
13/05/2021 13:30:00	917.1	12.889
13/05/2021 13:40:00	920.0	12.893
13/05/2021 13:50:00	922.6	12.897
13/05/2021 14:00:00	925.1	12.898
13/05/2021 14:10:00	927.6	12.900
13/05/2021 14:20:00	929.9	12.899
13/05/2021 14:30:00	931.7	12.897
13/05/2021 14:40:00	934.1	12.899
13/05/2021 14:50:00	936.0	12.898
13/05/2021 15:00:00	937.8	12.896
13/05/2021 15:10:00	939.2	12.893
13/05/2021 15:20:00	940.3	12.888
13/05/2021 15:30:00	941.3	12.882
